category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,0,hp,1.0,0.99072265625,0.00927734375,1.0,0.0,-0.00927734375
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,1,cooldown_or_energy,0.0,0.07708740234375,0.07708740234375,0.0,0.0,0.07708740234375
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,2,dx,-0.10545188188552856,-0.0845947265625,0.020857155323028564,-0.10393750667572021,-0.0015143752098083496,0.019342780113220215
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,3,dy,-0.05485367774963379,-0.12457275390625,0.06971907615661621,-0.0076562464237213135,-0.047197431325912476,-0.11691650748252869
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,4,shield,0.0,0.048248291015625,0.048248291015625,0.0,0.0,0.048248291015625
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,5,dynamic_5,0.0,0.0631103515625,0.0631103515625,0.0,0.0,0.0631103515625
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,6,dynamic_6,0.0,-0.005977630615234375,0.005977630615234375,0.0,0.0,-0.005977630615234375
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,7,dynamic_7,1.0,1.181640625,0.181640625,1.0,0.0,0.181640625
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,8,dynamic_8,0.0,-0.07794189453125,0.07794189453125,0.0,0.0,-0.07794189453125
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,9,dynamic_9,0.0,-0.0016326904296875,0.0016326904296875,0.0,0.0,-0.0016326904296875
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,10,dynamic_10,0.0,-0.004467010498046875,0.004467010498046875,0.0,0.0,-0.004467010498046875
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,11,dynamic_11,0.0,-0.108642578125,0.108642578125,0.0,0.0,-0.108642578125
health_or_damage_miss,2,ep00001_t0000_item000000,1,A0,0,ally,12,dynamic_12,0.0,-0.053436279296875,0.053436279296875,0.0,0.0,-0.053436279296875
health_or_damage_miss,2,ep00001_t0000_item000000,1,A1,1,ally,0,hp,0.8666666746139526,1.0078125,0.14114582538604736,1.0,-0.13333332538604736,0.0078125
health_or_damage_miss,2,ep00001_t0000_item000000,1,A1,1,ally,1,cooldown_or_energy,0.0,0.09539794921875,0.09539794921875,0.0,0.0,0.09539794921875
health_or_damage_miss,2,ep00001_t0000_item000000,1,A1,1,ally,2,dx,-0.10555252432823181,-0.14697265625,0.04142013192176819,-0.07893750071525574,-0.026615023612976074,-0.06803515553474426
