category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,0,hp,0.8080000281333923,0.75146484375,0.056535184383392334,0.8080000281333923,0.0,-0.056535184383392334
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,1,cooldown_or_energy,0.0,0.04071044921875,0.04071044921875,0.0,0.0,0.04071044921875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,2,dx,-0.37490642070770264,-0.372314453125,0.0025919675827026367,-0.37490642070770264,0.0,0.0025919675827026367
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,3,dy,-0.21210730075836182,-0.2529296875,0.040822386741638184,-0.18649828433990479,-0.02560901641845703,-0.06643140316009521
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,4,shield,0.0,-0.058258056640625,0.058258056640625,0.0,0.0,-0.058258056640625
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,5,dynamic_5,0.0,0.0090179443359375,0.0090179443359375,0.0,0.0,0.0090179443359375
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,6,dynamic_6,1.0,0.99560546875,0.00439453125,1.0,0.0,-0.00439453125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,7,dynamic_7,0.0,0.012481689453125,0.012481689453125,0.0,0.0,0.012481689453125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,8,dynamic_8,0.0,0.0242919921875,0.0242919921875,0.0,0.0,0.0242919921875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,9,dynamic_9,0.0,0.00017201900482177734,0.00017201900482177734,0.0,0.0,0.00017201900482177734
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,10,dynamic_10,0.0,-0.035003662109375,0.035003662109375,0.0,0.0,-0.035003662109375
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,A0,0,ally,11,dynamic_11,0.0,-0.0372314453125,0.0372314453125,0.0,0.0,-0.0372314453125
