category,category_rank,example_id,horizon,horizon_label,entity,slot_index,faction,structurally_valid,target_present,predicted_presence,observed,target_x,predicted_x,target_y,predicted_y,position_error_l2,target_hp,predicted_hp,hp_abs_error
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A0,0,ally,True,True,0.9991440773010254,True,-0.37490642070770264,-0.372314453125,-0.21210730075836182,-0.2529296875,0.04090459272265434,0.8080000281333923,0.75146484375,0.056535184383392334
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A1,1,ally,True,True,0.9997367262840271,True,-0.33520764112472534,-0.34375,-0.15262725949287415,-0.216552734375,0.06449370831251144,1.0,0.92626953125,0.07373046875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A2,2,ally,True,False,0.015483989380300045,False,0.0,0.01047515869140625,0.0,0.0157012939453125,0.018874840810894966,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A3,3,ally,True,False,0.015483989380300045,False,0.0,0.01047515869140625,0.0,0.0157012939453125,0.018874840810894966,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A4,4,ally,True,False,0.015483989380300045,False,0.0,0.01047515869140625,0.0,0.0157012939453125,0.018874840810894966,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A5,5,ally,True,False,0.015483989380300045,False,0.0,0.01047515869140625,0.0,0.0157012939453125,0.018874840810894966,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A6,6,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A7,7,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E0,9,enemy,True,True,1.0,True,-0.191281259059906,-0.26513671875,0.17021876573562622,0.1788330078125,0.07435613125562668,1.0,0.9794921875,0.0205078125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E1,10,enemy,True,False,0.015483989380300045,False,0.0,-0.0209197998046875,0.0,0.01047515869140625,0.023395875468850136,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E2,11,enemy,True,False,0.015483989380300045,False,0.0,-0.0209197998046875,0.0,0.01047515869140625,0.023395875468850136,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E3,12,enemy,True,True,0.9999997615814209,True,-0.35378125309944153,-0.3310546875,0.15850001573562622,0.1522216796875,0.02357783541083336,1.0,0.93310546875,0.06689453125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E4,13,enemy,True,False,0.015483989380300045,False,0.0,-0.0209197998046875,0.0,0.01047515869140625,0.023395875468850136,0.0,-0.006603240966796875,0.006603240966796875
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E5,14,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E6,15,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E7,16,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E8,17,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,1,H1,E9,18,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A0,0,ally,True,True,0.9994022846221924,True,-0.37490642070770264,-0.369873046875,-0.20713767409324646,-0.250732421875,0.043884359300136566,0.8080000281333923,0.77001953125,0.037980496883392334
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A1,1,ally,True,True,0.9992958307266235,True,-0.33520764112472534,-0.333740234375,-0.05418995022773743,-0.1534423828125,0.0992632806301117,0.5360000133514404,0.81103515625,0.27503514289855957
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A2,2,ally,True,False,0.01358439214527607,False,0.0,0.0139923095703125,0.0,0.020416259765625,0.024750927463173866,0.0,-0.00569915771484375,0.00569915771484375
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A3,3,ally,True,False,0.01358439214527607,False,0.0,0.0139923095703125,0.0,0.020416259765625,0.024750927463173866,0.0,-0.00569915771484375,0.00569915771484375
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A4,4,ally,True,False,0.01358439214527607,False,0.0,0.0139923095703125,0.0,0.020416259765625,0.024750927463173866,0.0,-0.00569915771484375,0.00569915771484375
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A5,5,ally,True,False,0.01358439214527607,False,0.0,0.0139923095703125,0.0,0.020416259765625,0.024750927463173866,0.0,-0.00569915771484375,0.00569915771484375
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A6,6,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A7,7,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
presence_lifecycle_failure,1,ep00199_t0094_item004817,5,H5,E0,9,enemy,True,True,0.9999998807907104,True,-0.191281259059906,-0.25341796875,0.17021876573562622,0.1807861328125,0.06302887946367264,1.0,0.98095703125,0.01904296875
