category,category_rank,example_id,horizon,horizon_label,entity,slot_index,faction,structurally_valid,target_present,predicted_presence,observed,target_x,predicted_x,target_y,predicted_y,position_error_l2,target_hp,predicted_hp,hp_abs_error
good_eventful,2,ep00702_t0003_item014452,1,H1,A0,0,ally,True,True,0.9995694756507874,True,-0.13884374499320984,-0.06671142578125,-0.20605838298797607,-0.134033203125,0.1019347757101059,1.0,1.0751953125,0.0751953125
good_eventful,2,ep00702_t0003_item014452,1,H1,A1,1,ally,True,False,0.514537513256073,False,0.0,-0.08697509765625,0.0,-0.0316162109375,0.09254324436187744,0.0,0.1734619140625,0.1734619140625
good_eventful,2,ep00702_t0003_item014452,1,H1,A2,2,ally,True,True,0.9808759689331055,True,-0.0408724844455719,-0.017913818359375,-0.10586780309677124,-0.06402587890625,0.047726795077323914,1.0,0.87060546875,0.12939453125
good_eventful,2,ep00702_t0003_item014452,1,H1,A3,3,ally,True,True,0.9919067621231079,True,-0.01742762327194214,-0.0151519775390625,-0.10354819893836975,-0.09197998046875,0.011789921671152115,1.0,0.91748046875,0.08251953125
good_eventful,2,ep00702_t0003_item014452,1,H1,A4,4,ally,True,True,0.9987106323242188,True,-0.16759374737739563,-0.109619140625,0.05574989318847656,0.04931640625,0.0583304800093174,1.0,1.080078125,0.080078125
good_eventful,2,ep00702_t0003_item014452,1,H1,A5,5,ally,True,True,0.8569320440292358,True,-0.09493759274482727,-0.0987548828125,-0.042687416076660156,0.02587890625,0.06867250055074692,0.6000000238418579,0.55078125,0.04921877384185791
good_eventful,2,ep00702_t0003_item014452,1,H1,A6,6,ally,True,True,0.9990302324295044,True,-0.21759364008903503,-0.2169189453125,-0.01768738031387329,-0.060943603515625,0.04326148331165314,1.0,1.0205078125,0.0205078125
good_eventful,2,ep00702_t0003_item014452,1,H1,A7,7,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,1,H1,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,1,H1,E0,9,enemy,True,True,0.9999302625656128,True,0.019898951053619385,-0.04669189453125,0.07245486974716187,0.049102783203125,0.07056671380996704,0.8666666746139526,0.833984375,0.03268229961395264
good_eventful,2,ep00702_t0003_item014452,1,H1,E1,10,enemy,True,True,0.9999549388885498,True,0.004426002502441406,-0.03570556640625,0.0634337067604065,0.039276123046875,0.04684155806899071,1.0,0.89599609375,0.10400390625
good_eventful,2,ep00702_t0003_item014452,1,H1,E2,11,enemy,True,True,0.9999958276748657,True,0.02845621109008789,-0.0113677978515625,0.04999154806137085,0.028350830078125,0.04532407969236374,0.8666666746139526,0.8994140625,0.03274738788604736
good_eventful,2,ep00702_t0003_item014452,1,H1,E3,12,enemy,True,True,0.9999978542327881,True,0.07565003633499146,0.00832366943359375,-0.005776822566986084,-0.03131103515625,0.07200580090284348,1.0,0.9501953125,0.0498046875
good_eventful,2,ep00702_t0003_item014452,1,H1,E4,13,enemy,True,True,0.9999972581863403,True,0.056320011615753174,-0.020050048828125,-0.010610342025756836,-0.039031982421875,0.081487275660038,1.0,0.95263671875,0.04736328125
good_eventful,2,ep00702_t0003_item014452,1,H1,E5,14,enemy,True,True,0.9999985694885254,True,0.0741376280784607,-0.0165557861328125,-0.030918776988983154,-0.039764404296875,0.09112376719713211,0.8666666746139526,0.91552734375,0.04886066913604736
good_eventful,2,ep00702_t0003_item014452,1,H1,E6,15,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,1,H1,E7,16,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,1,H1,E8,17,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,1,H1,E9,18,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,5,H5,A0,0,ally,True,True,0.969613254070282,True,-0.1162647008895874,-0.138671875,-0.11028611660003662,-0.09735107421875,0.02587270364165306,0.8666666746139526,0.88525390625,0.018587231636047363
good_eventful,2,ep00702_t0003_item014452,5,H5,A1,1,ally,True,False,0.0326513797044754,False,0.0,0.010284423828125,0.0,0.03363037109375,0.03516775742173195,0.0,0.029205322265625,0.029205322265625
good_eventful,2,ep00702_t0003_item014452,5,H5,A2,2,ally,True,True,0.8862236142158508,True,-0.13930979371070862,-0.167236328125,-0.10586780309677124,-0.0650634765625,0.04944577068090439,1.0,0.7001953125,0.2998046875
good_eventful,2,ep00702_t0003_item014452,5,H5,A3,3,ally,True,False,0.029367854818701744,False,0.0,0.022430419921875,0.0,0.037322998046875,0.043544575572013855,0.0,0.0171356201171875,0.0171356201171875
good_eventful,2,ep00702_t0003_item014452,5,H5,A4,4,ally,True,True,0.9841545820236206,True,-0.26603108644485474,-0.234375,-0.042687416076660156,-0.05419921875,0.03368426114320755,1.0,1.0048828125,0.0048828125
good_eventful,2,ep00702_t0003_item014452,5,H5,A5,5,ally,True,False,0.04594821110367775,False,0.0,0.0219268798828125,0.0,0.04022216796875,0.045810598880052567,0.0,0.0225830078125,0.0225830078125
good_eventful,2,ep00702_t0003_item014452,5,H5,A6,6,ally,True,True,0.8914335370063782,True,-0.11915633082389832,-0.119873046875,0.03153127431869507,0.046234130859375,0.014720315113663673,0.46666666865348816,0.67822265625,0.21155598759651184
good_eventful,2,ep00702_t0003_item014452,5,H5,A7,7,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,5,H5,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,5,H5,E0,9,enemy,True,True,0.999779999256134,True,0.010661423206329346,-0.13134765625,0.06321984529495239,0.051849365234375,0.1424635648727417,0.8666666746139526,0.85986328125,0.006803393363952637
good_eventful,2,ep00702_t0003_item014452,5,H5,E1,10,enemy,True,True,0.9998579025268555,True,-0.004952967166900635,-0.11895751953125,0.055468738079071045,0.04815673828125,0.11423879861831665,0.8666666746139526,0.84814453125,0.018522143363952637
good_eventful,2,ep00702_t0003_item014452,5,H5,E2,11,enemy,True,True,0.9999285936355591,True,0.007804155349731445,-0.1318359375,0.03660839796066284,0.01885986328125,0.14076350629329681,0.7333333492279053,0.81884765625,0.08551430702209473
good_eventful,2,ep00702_t0003_item014452,5,H5,E3,12,enemy,True,True,0.9999781847000122,True,0.043303608894348145,-0.08563232421875,-0.013685494661331177,-0.034149169921875,0.13054974377155304,1.0,0.86962890625,0.13037109375
good_eventful,2,ep00702_t0003_item014452,5,H5,E4,13,enemy,True,True,0.9999456405639648,True,0.02613961696624756,-0.0931396484375,-0.015728652477264404,-0.03759765625,0.12126746028661728,1.0,0.8935546875,0.1064453125
good_eventful,2,ep00702_t0003_item014452,5,H5,E5,14,enemy,True,True,0.9999759197235107,True,0.03818702697753906,-0.09722900390625,-0.03767484426498413,-0.06719970703125,0.13859732449054718,0.6000000238418579,0.810546875,0.2105468511581421
good_eventful,2,ep00702_t0003_item014452,5,H5,E6,15,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,5,H5,E7,16,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,5,H5,E8,17,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,5,H5,E9,18,enemy,False,False,0.6806663870811462,False,0.0,-0.00562286376953125,0.0,0.0030517578125,0.006397642195224762,0.0,0.31298828125,0.31298828125
good_eventful,2,ep00702_t0003_item014452,15,H15,A0,0,ally,True,False,0.013273886404931545,False,0.0,-0.0010509490966796875,0.0,0.0177154541015625,0.01774659939110279,0.0,0.005344390869140625,0.005344390869140625
good_eventful,2,ep00702_t0003_item014452,15,H15,A1,1,ally,True,False,0.01411789283156395,False,0.0,-0.0012655258178710938,0.0,0.01554107666015625,0.015592518262565136,0.0,0.004871368408203125,0.004871368408203125
good_eventful,2,ep00702_t0003_item014452,15,H15,A2,2,ally,True,False,0.013480102643370628,False,0.0,-0.002208709716796875,0.0,0.0156097412109375,0.015765227377414703,0.0,0.005313873291015625,0.005313873291015625
