category,category_rank,example_id,horizon,horizon_label,entity,slot_index,faction,structurally_valid,target_present,predicted_presence,observed,target_x,predicted_x,target_y,predicted_y,position_error_l2,target_hp,predicted_hp,hp_abs_error
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A0,0,ally,True,True,0.999762237071991,True,-0.1942967176437378,-0.2215576171875,-0.1755504310131073,-0.162841796875,0.03007766604423523,0.8999999761581421,0.82568359375,0.07431638240814209
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A1,1,ally,True,False,0.03993731364607811,False,0.0,-0.00533294677734375,0.0,0.0126495361328125,0.013727748766541481,0.0,0.006748199462890625,0.006748199462890625
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A2,2,ally,True,False,0.03993731364607811,False,0.0,-0.00533294677734375,0.0,0.0126495361328125,0.013727748766541481,0.0,0.006748199462890625,0.006748199462890625
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A3,3,ally,True,True,0.9960391521453857,True,-0.334256112575531,-0.34228515625,0.13429361581802368,0.1575927734375,0.0246437881141901,1.0,0.982421875,0.017578125
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A4,4,ally,True,True,0.9741412401199341,True,-0.15504568815231323,-0.1407470703125,0.14661890268325806,0.15625,0.017239736393094063,0.5680000185966492,0.70458984375,0.13658982515335083
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A5,5,ally,True,True,0.991186797618866,True,-0.16779157519340515,-0.1600341796875,0.1913244128227234,0.189453125,0.007979906164109707,0.8080000281333923,0.72900390625,0.07899612188339233
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A6,6,ally,True,True,0.9854404330253601,True,-0.19628101587295532,-0.1817626953125,0.18415802717208862,0.26708984375,0.08419303596019745,1.0,0.9345703125,0.0654296875
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A7,7,ally,True,False,0.056861549615859985,False,0.0,0.01035308837890625,0.0,0.10540771484375,0.10591493546962738,0.0,0.0286712646484375,0.0286712646484375
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
enemy_tracking_failure,2,ep00129_t0014_item002409,1,H1,E0,9,enemy,True,True,0.9999923706054688,True,0.022265911102294922,0.05999755859375,-0.04171910881996155,0.0023040771484375,0.05798032507300377,1.0,0.974609375,0.025390625
