category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,0,hp,1.0,0.9111328125,0.0888671875,1.0,0.0,-0.0888671875
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,1,cooldown_or_energy,0.0,-0.025390625,0.025390625,0.0,0.0,-0.025390625
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,2,dx,-0.30736202001571655,-0.337158203125,0.029796183109283447,-0.25814324617385864,-0.04921877384185791,-0.07901495695114136
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,3,dy,-0.021730244159698486,-0.06903076171875,0.047300517559051514,-0.021730244159698486,0.0,-0.047300517559051514
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,4,shield,0.0,-0.0789794921875,0.0789794921875,0.0,0.0,-0.0789794921875
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,5,dynamic_5,0.0,-0.026092529296875,0.026092529296875,0.0,0.0,-0.026092529296875
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,6,dynamic_6,0.0,0.0103302001953125,0.0103302001953125,0.0,0.0,0.0103302001953125
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,7,dynamic_7,1.0,1.1220703125,0.1220703125,1.0,0.0,0.1220703125
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,8,dynamic_8,0.0,-0.041290283203125,0.041290283203125,0.0,0.0,-0.041290283203125
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,9,dynamic_9,0.0,-0.00012886524200439453,0.00012886524200439453,0.0,0.0,-0.00012886524200439453
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,10,dynamic_10,0.0,-0.032257080078125,0.032257080078125,0.0,0.0,-0.032257080078125
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,11,dynamic_11,0.0,-0.005779266357421875,0.005779266357421875,0.0,0.0,-0.005779266357421875
unstable_overshoot,2,ep00799_t0180_item016861,1,A1,1,ally,12,dynamic_12,0.0,0.01678466796875,0.01678466796875,0.0,0.0,0.01678466796875
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,0,hp,1.0,0.96484375,0.03515625,1.0,0.0,-0.03515625
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,1,dx,0.18421876430511475,0.169921875,0.014296889305114746,0.18421876430511475,0.0,-0.014296889305114746
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,2,dy,-0.014687508344650269,-0.0160064697265625,0.0013189613819122314,-0.014687508344650269,0.0,-0.0013189613819122314
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,3,dynamic_3,0.0,-0.01910400390625,0.01910400390625,0.0,0.0,-0.01910400390625
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,4,dynamic_4,0.0,-0.000885009765625,0.000885009765625,0.0,0.0,-0.000885009765625
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,5,dynamic_5,0.0,0.0034542083740234375,0.0034542083740234375,0.0,0.0,0.0034542083740234375
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,6,dynamic_6,0.0,-0.0101776123046875,0.0101776123046875,0.0,0.0,-0.0101776123046875
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,7,dynamic_7,0.0,-0.00211334228515625,0.00211334228515625,0.0,0.0,-0.00211334228515625
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,8,dynamic_8,1.0,1.0087890625,0.0087890625,1.0,0.0,0.0087890625
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,9,dynamic_9,0.0,0.0003502368927001953,0.0003502368927001953,0.0,0.0,0.0003502368927001953
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,10,dynamic_10,0.0,0.004871368408203125,0.004871368408203125,0.0,0.0,0.004871368408203125
unstable_overshoot,2,ep00799_t0180_item016861,1,E0,9,enemy,11,dynamic_11,0.0,0.0019683837890625,0.0019683837890625,0.0,0.0,0.0019683837890625
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,0,hp,1.0,0.8837890625,0.1162109375,1.0,0.0,-0.1162109375
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,1,cooldown_or_energy,0.0,-0.038970947265625,0.038970947265625,0.0,0.0,-0.038970947265625
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,2,dx,-0.25814324617385864,-0.33837890625,0.08023566007614136,-0.25814324617385864,0.0,-0.08023566007614136
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,3,dy,-0.07094889879226685,-0.09600830078125,0.025059401988983154,-0.021730244159698486,-0.04921865463256836,-0.07427805662155151
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,4,shield,0.0,-0.07305908203125,0.07305908203125,0.0,0.0,-0.07305908203125
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,5,dynamic_5,0.0,-0.0199127197265625,0.0199127197265625,0.0,0.0,-0.0199127197265625
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,6,dynamic_6,0.0,0.008697509765625,0.008697509765625,0.0,0.0,0.008697509765625
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,7,dynamic_7,1.0,1.109375,0.109375,1.0,0.0,0.109375
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,8,dynamic_8,0.0,-0.033660888671875,0.033660888671875,0.0,0.0,-0.033660888671875
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,9,dynamic_9,0.0,-0.0001004934310913086,0.0001004934310913086,0.0,0.0,-0.0001004934310913086
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,10,dynamic_10,0.0,-0.022796630859375,0.022796630859375,0.0,0.0,-0.022796630859375
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,11,dynamic_11,0.0,-0.00843048095703125,0.00843048095703125,0.0,0.0,-0.00843048095703125
unstable_overshoot,2,ep00799_t0180_item016861,5,A1,1,ally,12,dynamic_12,0.0,0.0027179718017578125,0.0027179718017578125,0.0,0.0,0.0027179718017578125
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,0,hp,1.0,0.96923828125,0.03076171875,1.0,0.0,-0.03076171875
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,1,dx,0.18421876430511475,0.1627197265625,0.021499037742614746,0.18421876430511475,0.0,-0.021499037742614746
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,2,dy,-0.014687508344650269,-0.027435302734375,0.012747794389724731,-0.014687508344650269,0.0,-0.012747794389724731
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,3,dynamic_3,0.0,-0.021026611328125,0.021026611328125,0.0,0.0,-0.021026611328125
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,4,dynamic_4,0.0,-0.0027675628662109375,0.0027675628662109375,0.0,0.0,-0.0027675628662109375
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,5,dynamic_5,0.0,0.0013628005981445312,0.0013628005981445312,0.0,0.0,0.0013628005981445312
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,6,dynamic_6,0.0,-0.00860595703125,0.00860595703125,0.0,0.0,-0.00860595703125
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,7,dynamic_7,0.0,-0.0015888214111328125,0.0015888214111328125,0.0,0.0,-0.0015888214111328125
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,8,dynamic_8,1.0,1.0068359375,0.0068359375,1.0,0.0,0.0068359375
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,9,dynamic_9,0.0,0.00035119056701660156,0.00035119056701660156,0.0,0.0,0.00035119056701660156
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,10,dynamic_10,0.0,0.0038661956787109375,0.0038661956787109375,0.0,0.0,0.0038661956787109375
unstable_overshoot,2,ep00799_t0180_item016861,5,E0,9,enemy,11,dynamic_11,0.0,0.00713348388671875,0.00713348388671875,0.0,0.0,0.00713348388671875
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,0,hp,1.0,0.84375,0.15625,1.0,0.0,-0.15625
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,1,cooldown_or_energy,0.0,-0.0599365234375,0.0599365234375,0.0,0.0,-0.0599365234375
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,2,dx,-0.4057995676994324,-0.372802734375,0.03299683332443237,-0.25814324617385864,-0.14765632152557373,-0.11465948820114136
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,3,dy,-0.11911472678184509,-0.093017578125,0.026097148656845093,-0.021730244159698486,-0.0973844826221466,-0.07128733396530151
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,4,shield,0.0,-0.07928466796875,0.07928466796875,0.0,0.0,-0.07928466796875
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,5,dynamic_5,0.0,-0.0238189697265625,0.0238189697265625,0.0,0.0,-0.0238189697265625
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,6,dynamic_6,0.0,0.0044708251953125,0.0044708251953125,0.0,0.0,0.0044708251953125
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,7,dynamic_7,1.0,1.126953125,0.126953125,1.0,0.0,0.126953125
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,8,dynamic_8,0.0,-0.0328369140625,0.0328369140625,0.0,0.0,-0.0328369140625
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,9,dynamic_9,0.0,-0.0002853870391845703,0.0002853870391845703,0.0,0.0,-0.0002853870391845703
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,10,dynamic_10,0.0,-0.031951904296875,0.031951904296875,0.0,0.0,-0.031951904296875
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,11,dynamic_11,0.0,-0.0187835693359375,0.0187835693359375,0.0,0.0,-0.0187835693359375
unstable_overshoot,2,ep00799_t0180_item016861,15,A1,1,ally,12,dynamic_12,0.0,0.007190704345703125,0.007190704345703125,0.0,0.0,0.007190704345703125
unstable_overshoot,2,ep00799_t0180_item016861,15,E0,9,enemy,0,hp,1.0,0.970703125,0.029296875,1.0,0.0,-0.029296875
unstable_overshoot,2,ep00799_t0180_item016861,15,E0,9,enemy,1,dx,0.18421876430511475,0.166015625,0.018203139305114746,0.18421876430511475,0.0,-0.018203139305114746
unstable_overshoot,2,ep00799_t0180_item016861,15,E0,9,enemy,2,dy,-0.014687508344650269,-0.0201263427734375,0.0054388344287872314,-0.014687508344650269,0.0,-0.0054388344287872314
