category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,0,hp,0.8999999761581421,0.84033203125,0.05966794490814209,0.8999999761581421,0.0,-0.05966794490814209
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,1,cooldown_or_energy,0.25828126072883606,0.2257080078125,0.03257325291633606,0.25687500834465027,0.001406252384185791,-0.03116700053215027
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,2,dx,-0.2489842176437378,-0.2476806640625,0.001303553581237793,-0.2489842176437378,0.0,0.001303553581237793
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,3,dy,-0.1208629310131073,-0.1219482421875,0.0010853111743927002,-0.0661754310131073,-0.0546875,-0.0557728111743927
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,4,shield,0.0,0.002857208251953125,0.002857208251953125,0.0,0.0,0.002857208251953125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,5,dynamic_5,0.0,0.0180206298828125,0.0180206298828125,0.0,0.0,0.0180206298828125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,6,dynamic_6,0.0,-0.01189422607421875,0.01189422607421875,0.0,0.0,-0.01189422607421875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,7,dynamic_7,0.0,0.0723876953125,0.0723876953125,0.0,0.0,0.0723876953125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,8,dynamic_8,1.0,0.98046875,0.01953125,1.0,0.0,-0.01953125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,9,dynamic_9,0.0,5.918741226196289e-05,5.918741226196289e-05,0.0,0.0,5.918741226196289e-05
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,10,dynamic_10,0.0,-0.029754638671875,0.029754638671875,0.0,0.0,-0.029754638671875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,11,dynamic_11,0.0,-0.055938720703125,0.055938720703125,0.0,0.0,-0.055938720703125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A0,0,ally,12,dynamic_12,0.0,0.0209808349609375,0.0209808349609375,0.0,0.0,0.0209808349609375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,0,hp,1.0,0.97216796875,0.02783203125,1.0,0.0,-0.02783203125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,1,cooldown_or_energy,0.0,-0.007549285888671875,0.007549285888671875,0.0,0.0,-0.007549285888671875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,2,dx,-0.334256112575531,-0.32861328125,0.005642831325531006,-0.334256112575531,0.0,0.005642831325531006
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,3,dy,0.08507496118545532,0.152099609375,0.06702464818954468,0.03585630655288696,0.04921865463256836,0.11624330282211304
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,4,shield,0.0,-0.0123443603515625,0.0123443603515625,0.0,0.0,-0.0123443603515625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,5,dynamic_5,0.0,-0.0145111083984375,0.0145111083984375,0.0,0.0,-0.0145111083984375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,6,dynamic_6,0.0,0.0022735595703125,0.0022735595703125,0.0,0.0,0.0022735595703125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,7,dynamic_7,1.0,1.0771484375,0.0771484375,1.0,0.0,0.0771484375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,8,dynamic_8,0.0,0.0201416015625,0.0201416015625,0.0,0.0,0.0201416015625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,9,dynamic_9,0.0,0.0005316734313964844,0.0005316734313964844,0.0,0.0,0.0005316734313964844
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,10,dynamic_10,0.0,-0.018646240234375,0.018646240234375,0.0,0.0,-0.018646240234375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,11,dynamic_11,0.0,0.007602691650390625,0.007602691650390625,0.0,0.0,0.007602691650390625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A3,3,ally,12,dynamic_12,0.0,-0.038604736328125,0.038604736328125,0.0,0.0,-0.038604736328125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,0,hp,0.9200000166893005,0.88720703125,0.03279298543930054,1.0,-0.07999998331069946,-0.11279296875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,1,cooldown_or_energy,0.0,0.048248291015625,0.048248291015625,0.0,0.0,0.048248291015625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,2,dx,-0.15504568815231323,-0.1563720703125,0.0013263821601867676,-0.17115405201911926,0.01610836386680603,0.014781981706619263
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,3,dy,0.14661890268325806,0.11505126953125,0.03156763315200806,0.18575775623321533,-0.039138853549957275,-0.07070648670196533
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,4,shield,0.0,0.040313720703125,0.040313720703125,0.0,0.0,0.040313720703125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,5,dynamic_5,0.0,-0.0008673667907714844,0.0008673667907714844,0.0,0.0,-0.0008673667907714844
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,6,dynamic_6,1.0,0.96044921875,0.03955078125,1.0,0.0,-0.03955078125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,7,dynamic_7,0.0,0.0850830078125,0.0850830078125,0.0,0.0,0.0850830078125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,8,dynamic_8,0.0,-0.0033168792724609375,0.0033168792724609375,0.0,0.0,-0.0033168792724609375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,9,dynamic_9,0.0,0.0017137527465820312,0.0017137527465820312,0.0,0.0,0.0017137527465820312
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,10,dynamic_10,0.0,-0.023040771484375,0.023040771484375,0.0,0.0,-0.023040771484375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,11,dynamic_11,0.0,0.0258941650390625,0.0258941650390625,0.0,0.0,0.0258941650390625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A4,4,ally,12,dynamic_12,0.0,-0.0230712890625,0.0230712890625,0.0,0.0,-0.0230712890625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,0,hp,0.8080000281333923,0.859375,0.051374971866607666,1.0,-0.19199997186660767,-0.140625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,1,cooldown_or_energy,0.0,0.0005617141723632812,0.0005617141723632812,0.0,0.0,0.0005617141723632812
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,2,dx,-0.12030008435249329,-0.11328125,0.007018834352493286,-0.12030008435249329,0.0,0.007018834352493286
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,3,dy,0.1852896809577942,0.1932373046875,0.00794762372970581,0.1852896809577942,0.0,0.00794762372970581
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,4,shield,0.0,0.01187896728515625,0.01187896728515625,0.0,0.0,0.01187896728515625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,5,dynamic_5,0.0,0.007511138916015625,0.007511138916015625,0.0,0.0,0.007511138916015625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,6,dynamic_6,1.0,0.9560546875,0.0439453125,1.0,0.0,-0.0439453125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,7,dynamic_7,0.0,0.060516357421875,0.060516357421875,0.0,0.0,0.060516357421875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,8,dynamic_8,0.0,-0.00806427001953125,0.00806427001953125,0.0,0.0,-0.00806427001953125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,9,dynamic_9,0.0,0.00183868408203125,0.00183868408203125,0.0,0.0,0.00183868408203125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,10,dynamic_10,0.0,-0.0024089813232421875,0.0024089813232421875,0.0,0.0,-0.0024089813232421875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,11,dynamic_11,0.0,-0.01149749755859375,0.01149749755859375,0.0,0.0,-0.01149749755859375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A5,5,ally,12,dynamic_12,0.0,0.006839752197265625,0.006839752197265625,0.0,0.0,0.006839752197265625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,0,hp,1.0,0.919921875,0.080078125,1.0,0.0,-0.080078125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,1,cooldown_or_energy,0.0,0.035858154296875,0.035858154296875,0.0,0.0,0.035858154296875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,2,dx,-0.18416962027549744,-0.162353515625,0.021816104650497437,-0.19180992245674133,0.0076403021812438965,0.029456406831741333
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,3,dy,0.15168088674545288,0.2078857421875,0.05620485544204712,0.16090375185012817,-0.009222865104675293,0.046981990337371826
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,4,shield,0.0,0.03570556640625,0.03570556640625,0.0,0.0,0.03570556640625
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,5,dynamic_5,0.0,-0.01416778564453125,0.01416778564453125,0.0,0.0,-0.01416778564453125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,6,dynamic_6,0.0,-0.05517578125,0.05517578125,0.0,0.0,-0.05517578125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,7,dynamic_7,1.0,0.98876953125,0.01123046875,1.0,0.0,-0.01123046875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,8,dynamic_8,0.0,0.00661468505859375,0.00661468505859375,0.0,0.0,0.00661468505859375
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,9,dynamic_9,0.0,0.0016946792602539062,0.0016946792602539062,0.0,0.0,0.0016946792602539062
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,10,dynamic_10,0.0,-0.032928466796875,0.032928466796875,0.0,0.0,-0.032928466796875
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,11,dynamic_11,0.0,0.00323486328125,0.00323486328125,0.0,0.0,0.00323486328125
enemy_tracking_failure,1,ep00129_t0012_item002409,1,A6,6,ally,12,dynamic_12,0.0,0.07501220703125,0.07501220703125,0.0,0.0,0.07501220703125
