category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,0,hp,0.8999999761581421,0.86669921875,0.03330075740814209,0.8999999761581421,0.0,-0.03330075740814209
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,1,cooldown_or_energy,0.25968751311302185,0.220947265625,0.03874024748802185,0.25828126072883606,0.001406252384185791,-0.03733399510383606
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,2,dx,-0.2489842176437378,-0.261474609375,0.012490391731262207,-0.2489842176437378,0.0,-0.012490391731262207
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,3,dy,-0.1755504310131073,-0.1746826171875,0.0008678138256072998,-0.1208629310131073,-0.0546875,-0.0538196861743927
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,4,shield,0.0,-0.0024394989013671875,0.0024394989013671875,0.0,0.0,-0.0024394989013671875
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,5,dynamic_5,0.0,0.005672454833984375,0.005672454833984375,0.0,0.0,0.005672454833984375
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,6,dynamic_6,0.0,-0.01052093505859375,0.01052093505859375,0.0,0.0,-0.01052093505859375
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,7,dynamic_7,0.0,0.0511474609375,0.0511474609375,0.0,0.0,0.0511474609375
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,8,dynamic_8,1.0,1.01953125,0.01953125,1.0,0.0,0.01953125
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,9,dynamic_9,0.0,0.0003161430358886719,0.0003161430358886719,0.0,0.0,0.0003161430358886719
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,10,dynamic_10,0.0,-0.026885986328125,0.026885986328125,0.0,0.0,-0.026885986328125
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,11,dynamic_11,0.0,-0.041412353515625,0.041412353515625,0.0,0.0,-0.041412353515625
position_drift,2,ep00129_t0013_item002409,1,A0,0,ally,12,dynamic_12,0.0,0.0091400146484375,0.0091400146484375,0.0,0.0,0.0091400146484375
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,0,hp,1.0,0.9892578125,0.0107421875,1.0,0.0,-0.0107421875
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,1,cooldown_or_energy,0.0,-0.01375579833984375,0.01375579833984375,0.0,0.0,-0.01375579833984375
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,2,dx,-0.334256112575531,-0.3369140625,0.002657949924468994,-0.334256112575531,0.0,-0.002657949924468994
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,3,dy,0.13429361581802368,0.2047119140625,0.07041829824447632,0.08507496118545532,0.04921865463256836,0.11963695287704468
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,4,shield,0.0,-0.0163726806640625,0.0163726806640625,0.0,0.0,-0.0163726806640625
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,5,dynamic_5,0.0,-0.01174163818359375,0.01174163818359375,0.0,0.0,-0.01174163818359375
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,6,dynamic_6,0.0,0.006290435791015625,0.006290435791015625,0.0,0.0,0.006290435791015625
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,7,dynamic_7,1.0,1.0791015625,0.0791015625,1.0,0.0,0.0791015625
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,8,dynamic_8,0.0,0.02874755859375,0.02874755859375,0.0,0.0,0.02874755859375
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,9,dynamic_9,0.0,0.0005593299865722656,0.0005593299865722656,0.0,0.0,0.0005593299865722656
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,10,dynamic_10,0.0,-0.02203369140625,0.02203369140625,0.0,0.0,-0.02203369140625
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,11,dynamic_11,0.0,0.01219940185546875,0.01219940185546875,0.0,0.0,0.01219940185546875
position_drift,2,ep00129_t0013_item002409,1,A3,3,ally,12,dynamic_12,0.0,-0.059967041015625,0.059967041015625,0.0,0.0,-0.059967041015625
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,0,hp,0.8799999952316284,0.82275390625,0.05724608898162842,0.9200000166893005,-0.04000002145767212,-0.09724611043930054
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,1,cooldown_or_energy,0.59112149477005,0.3984375,0.19268399477005005,0.0,0.59112149477005,0.3984375
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,2,dx,-0.15504568815231323,-0.1343994140625,0.020646274089813232,-0.15504568815231323,0.0,0.020646274089813232
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,3,dy,0.14661890268325806,0.128662109375,0.017956793308258057,0.14661890268325806,0.0,-0.017956793308258057
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,4,shield,0.0,0.015655517578125,0.015655517578125,0.0,0.0,0.015655517578125
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,5,dynamic_5,0.0,0.004169464111328125,0.004169464111328125,0.0,0.0,0.004169464111328125
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,6,dynamic_6,1.0,0.98193359375,0.01806640625,1.0,0.0,-0.01806640625
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,7,dynamic_7,0.0,0.0977783203125,0.0977783203125,0.0,0.0,0.0977783203125
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,8,dynamic_8,0.0,-0.0216217041015625,0.0216217041015625,0.0,0.0,-0.0216217041015625
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,9,dynamic_9,0.0,0.0020351409912109375,0.0020351409912109375,0.0,0.0,0.0020351409912109375
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,10,dynamic_10,0.0,-0.014678955078125,0.014678955078125,0.0,0.0,-0.014678955078125
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,11,dynamic_11,0.0,0.023193359375,0.023193359375,0.0,0.0,0.023193359375
position_drift,2,ep00129_t0013_item002409,1,A4,4,ally,12,dynamic_12,0.0,-0.058258056640625,0.058258056640625,0.0,0.0,-0.058258056640625
position_drift,2,ep00129_t0013_item002409,1,A5,5,ally,0,hp,0.8080000281333923,0.748046875,0.059953153133392334,0.8080000281333923,0.0,-0.059953153133392334
position_drift,2,ep00129_t0013_item002409,1,A5,5,ally,1,cooldown_or_energy,0.0,0.0645751953125,0.0645751953125,0.0,0.0,0.0645751953125
position_drift,2,ep00129_t0013_item002409,1,A5,5,ally,2,dx,-0.16779157519340515,-0.1685791015625,0.0007875263690948486,-0.12030008435249329,-0.047491490840911865,-0.048279017210006714
position_drift,2,ep00129_t0013_item002409,1,A5,5,ally,3,dy,0.1913244128227234,0.2130126953125,0.02168828248977661,0.1852896809577942,0.006034731864929199,0.02772301435470581
