category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,0,hp,1.0,1.05859375,0.05859375,1.0,0.0,0.05859375
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,1,cooldown_or_energy,0.0,0.0994873046875,0.0994873046875,0.0,0.0,0.0994873046875
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,2,dx,-0.13884374499320984,-0.0760498046875,0.06279394030570984,-0.13884374499320984,0.0,0.06279394030570984
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,3,dy,-0.20605838298797607,-0.08135986328125,0.12469851970672607,-0.17636126279830933,-0.029697120189666748,0.09500139951705933
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,4,shield,0.0,-0.0034389495849609375,0.0034389495849609375,0.0,0.0,-0.0034389495849609375
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,5,dynamic_5,0.0,0.07720947265625,0.07720947265625,0.0,0.0,0.07720947265625
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,6,dynamic_6,0.0,0.04052734375,0.04052734375,0.0,0.0,0.04052734375
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,7,dynamic_7,1.0,1.0703125,0.0703125,1.0,0.0,0.0703125
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,8,dynamic_8,0.0,-0.033111572265625,0.033111572265625,0.0,0.0,-0.033111572265625
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,9,dynamic_9,0.0,-0.00046062469482421875,0.00046062469482421875,0.0,0.0,-0.00046062469482421875
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,10,dynamic_10,0.0,-0.0226287841796875,0.0226287841796875,0.0,0.0,-0.0226287841796875
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,11,dynamic_11,0.0,-0.08453369140625,0.08453369140625,0.0,0.0,-0.08453369140625
good_eventful,1,ep00702_t0002_item014452,1,A0,0,ally,12,dynamic_12,0.0,-0.00266265869140625,0.00266265869140625,0.0,0.0,-0.00266265869140625
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,0,hp,0.3333333432674408,0.445068359375,0.1117350161075592,0.7333333492279053,-0.4000000059604645,-0.2882649898529053
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,1,cooldown_or_energy,0.0,0.048858642578125,0.048858642578125,0.0,0.0,0.048858642578125
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,2,dx,-0.06543508172035217,-0.08929443359375,0.023859351873397827,-0.06543508172035217,0.0,-0.023859351873397827
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,3,dy,-0.0838647186756134,-0.06500244140625,0.018862277269363403,-0.0838647186756134,0.0,0.018862277269363403
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,4,shield,0.0,0.039306640625,0.039306640625,0.0,0.0,0.039306640625
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,5,dynamic_5,0.0,0.038726806640625,0.038726806640625,0.0,0.0,0.038726806640625
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,6,dynamic_6,0.0,0.0305938720703125,0.0305938720703125,0.0,0.0,0.0305938720703125
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,7,dynamic_7,1.0,0.87109375,0.12890625,1.0,0.0,-0.12890625
good_eventful,1,ep00702_t0002_item014452,1,A1,1,ally,8,dynamic_8,0.0,0.06268310546875,0.06268310546875,0.0,0.0,0.06268310546875
