category,category_rank,example_id,horizon,horizon_label,entity,slot_index,faction,structurally_valid,target_present,predicted_presence,observed,target_x,predicted_x,target_y,predicted_y,position_error_l2,target_hp,predicted_hp,hp_abs_error
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A0,0,ally,True,True,0.9999706745147705,True,-0.15467053651809692,-0.1346435546875,-0.05485367774963379,-0.11383056640625,0.062284454703330994,1.0,1.0546875,0.0546875
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A1,1,ally,True,True,0.996434211730957,True,-0.09579163789749146,-0.11273193359375,-0.034179627895355225,-0.10711669921875,0.0748784989118576,0.6000000238418579,0.58935546875,0.01064455509185791
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A2,2,ally,True,True,0.9991832375526428,True,-0.07606333494186401,-0.053253173828125,0.01875925064086914,-0.072021484375,0.09360259026288986,0.8666666746139526,0.73486328125,0.13180339336395264
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A3,3,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A4,4,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A5,5,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A6,6,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A7,7,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,H1,E0,9,enemy,True,True,0.9999992847442627,True,0.07423019409179688,0.057830810546875,0.004759669303894043,0.039947509765625,0.03882169350981712,0.8666666746139526,0.841796875,0.024869799613952637
