category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,0,hp,1.0,1.0546875,0.0546875,1.0,0.0,0.0546875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,1,cooldown_or_energy,0.0,0.079345703125,0.079345703125,0.0,0.0,0.079345703125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,2,dx,-0.15467053651809692,-0.1346435546875,0.020026981830596924,-0.15467053651809692,0.0,0.020026981830596924
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,3,dy,-0.05485367774963379,-0.11383056640625,0.05897688865661621,-0.05485367774963379,0.0,-0.05897688865661621
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,4,shield,0.0,0.00266265869140625,0.00266265869140625,0.0,0.0,0.00266265869140625
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,5,dynamic_5,0.0,0.05462646484375,0.05462646484375,0.0,0.0,0.05462646484375
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,6,dynamic_6,0.0,0.032745361328125,0.032745361328125,0.0,0.0,0.032745361328125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,7,dynamic_7,1.0,1.1728515625,0.1728515625,1.0,0.0,0.1728515625
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,8,dynamic_8,0.0,-0.0733642578125,0.0733642578125,0.0,0.0,-0.0733642578125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,9,dynamic_9,0.0,-0.0019378662109375,0.0019378662109375,0.0,0.0,-0.0019378662109375
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,10,dynamic_10,0.0,0.0018291473388671875,0.0018291473388671875,0.0,0.0,0.0018291473388671875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,11,dynamic_11,0.0,-0.072998046875,0.072998046875,0.0,0.0,-0.072998046875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A0,0,ally,12,dynamic_12,0.0,-0.02313232421875,0.02313232421875,0.0,0.0,-0.02313232421875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,0,hp,0.6000000238418579,0.58935546875,0.01064455509185791,0.7333333492279053,-0.13333332538604736,-0.14397788047790527
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,1,cooldown_or_energy,0.48770493268966675,0.373779296875,0.11392563581466675,0.0,0.48770493268966675,0.373779296875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,2,dx,-0.09579163789749146,-0.11273193359375,0.016940295696258545,-0.10778576135635376,0.011994123458862305,-0.00494617223739624
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,3,dy,-0.034179627895355225,-0.10711669921875,0.07293707132339478,-0.03692656755447388,0.0027469396591186523,-0.07019013166427612
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,4,shield,0.0,0.10614013671875,0.10614013671875,0.0,0.0,0.10614013671875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,5,dynamic_5,0.0,0.04266357421875,0.04266357421875,0.0,0.0,0.04266357421875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,6,dynamic_6,0.0,0.020111083984375,0.020111083984375,0.0,0.0,0.020111083984375
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,7,dynamic_7,1.0,1.033203125,0.033203125,1.0,0.0,0.033203125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,8,dynamic_8,0.0,-0.0163421630859375,0.0163421630859375,0.0,0.0,-0.0163421630859375
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,9,dynamic_9,0.0,-0.0003981590270996094,0.0003981590270996094,0.0,0.0,-0.0003981590270996094
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,10,dynamic_10,0.0,0.006473541259765625,0.006473541259765625,0.0,0.0,0.006473541259765625
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,11,dynamic_11,0.0,-0.030548095703125,0.030548095703125,0.0,0.0,-0.030548095703125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A1,1,ally,12,dynamic_12,0.0,-0.034942626953125,0.034942626953125,0.0,0.0,-0.034942626953125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,0,hp,0.8666666746139526,0.73486328125,0.13180339336395264,0.8666666746139526,0.0,-0.13180339336395264
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,1,cooldown_or_energy,0.0,0.04632568359375,0.04632568359375,0.0,0.0,0.04632568359375
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,2,dx,-0.07606333494186401,-0.053253173828125,0.022810161113739014,-0.07606333494186401,0.0,0.022810161113739014
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,3,dy,0.01875925064086914,-0.072021484375,0.09078073501586914,-0.03045940399169922,0.04921865463256836,-0.04156208038330078
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,4,shield,0.0,0.014190673828125,0.014190673828125,0.0,0.0,0.014190673828125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,5,dynamic_5,0.0,-0.02020263671875,0.02020263671875,0.0,0.0,-0.02020263671875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,6,dynamic_6,0.0,0.04766845703125,0.04766845703125,0.0,0.0,0.04766845703125
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,7,dynamic_7,1.0,0.94189453125,0.05810546875,1.0,0.0,-0.05810546875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,8,dynamic_8,0.0,-0.01727294921875,0.01727294921875,0.0,0.0,-0.01727294921875
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,9,dynamic_9,0.0,-0.0015077590942382812,0.0015077590942382812,0.0,0.0,-0.0015077590942382812
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,10,dynamic_10,0.0,0.0484619140625,0.0484619140625,0.0,0.0,0.0484619140625
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,11,dynamic_11,0.0,-0.0201416015625,0.0201416015625,0.0,0.0,-0.0201416015625
health_or_damage_miss,1,ep00001_t0002_item000000,1,A2,2,ally,12,dynamic_12,0.0,-0.016876220703125,0.016876220703125,0.0,0.0,-0.016876220703125
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,0,hp,0.8666666746139526,0.841796875,0.024869799613952637,1.0,-0.13333332538604736,-0.158203125
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,1,dx,0.07423019409179688,0.057830810546875,0.016399383544921875,0.07423019409179688,0.0,-0.016399383544921875
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,2,dy,0.004759669303894043,0.039947509765625,0.03518784046173096,0.004759669303894043,0.0,0.03518784046173096
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,3,dynamic_3,0.0,0.0270538330078125,0.0270538330078125,0.0,0.0,0.0270538330078125
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,4,dynamic_4,0.0,0.038787841796875,0.038787841796875,0.0,0.0,0.038787841796875
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,5,dynamic_5,0.0,0.028594970703125,0.028594970703125,0.0,0.0,0.028594970703125
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,6,dynamic_6,1.0,0.8837890625,0.1162109375,1.0,0.0,-0.1162109375
health_or_damage_miss,1,ep00001_t0002_item000000,1,E0,9,enemy,7,dynamic_7,0.0,-0.0298004150390625,0.0298004150390625,0.0,0.0,-0.0298004150390625
