category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,0,hp,0.8080000281333923,0.748046875,0.059953153133392334,0.8080000281333923,0.0,-0.059953153133392334
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,1,cooldown_or_energy,0.0,0.0302276611328125,0.0302276611328125,0.0,0.0,0.0302276611328125
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,2,dx,-0.17803147435188293,-0.175048828125,0.0029826462268829346,-0.12881281971931458,-0.04921865463256836,-0.046236008405685425
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,3,dy,-0.14416387677192688,-0.2076416015625,0.06347772479057312,-0.14416387677192688,0.0,-0.06347772479057312
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,4,shield,0.0,-0.0545654296875,0.0545654296875,0.0,0.0,-0.0545654296875
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,5,dynamic_5,0.0,0.01239776611328125,0.01239776611328125,0.0,0.0,0.01239776611328125
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,6,dynamic_6,1.0,1.015625,0.015625,1.0,0.0,0.015625
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,7,dynamic_7,0.0,0.01085662841796875,0.01085662841796875,0.0,0.0,0.01085662841796875
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,8,dynamic_8,0.0,0.0233154296875,0.0233154296875,0.0,0.0,0.0233154296875
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,9,dynamic_9,0.0,0.0001729726791381836,0.0001729726791381836,0.0,0.0,0.0001729726791381836
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,10,dynamic_10,0.0,-0.0184478759765625,0.0184478759765625,0.0,0.0,-0.0184478759765625
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,11,dynamic_11,0.0,-0.043212890625,0.043212890625,0.0,0.0,-0.043212890625
copying_dynamic_change,2,ep00199_t0083_item004817,1,A0,0,ally,12,dynamic_12,0.0,-0.0125732421875,0.0125732421875,0.0,0.0,-0.0125732421875
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,0,hp,1.0,0.935546875,0.064453125,1.0,0.0,-0.064453125
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,1,cooldown_or_energy,0.0,-0.0518798828125,0.0518798828125,0.0,0.0,-0.0518798828125
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,2,dx,-0.3961274027824402,-0.40283203125,0.0067046284675598145,-0.3961274027824402,0.0,-0.0067046284675598145
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,3,dy,-0.18055900931358337,-0.245361328125,0.06480231881141663,-0.22977766394615173,0.04921865463256836,-0.015583664178848267
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,4,shield,0.0,-0.06396484375,0.06396484375,0.0,0.0,-0.06396484375
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,5,dynamic_5,0.0,-0.022613525390625,0.022613525390625,0.0,0.0,-0.022613525390625
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,6,dynamic_6,1.0,0.9833984375,0.0166015625,1.0,0.0,-0.0166015625
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,7,dynamic_7,0.0,0.1343994140625,0.1343994140625,0.0,0.0,0.1343994140625
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,8,dynamic_8,0.0,-0.035675048828125,0.035675048828125,0.0,0.0,-0.035675048828125
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,9,dynamic_9,0.0,0.0009031295776367188,0.0009031295776367188,0.0,0.0,0.0009031295776367188
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,10,dynamic_10,0.0,0.0008459091186523438,0.0008459091186523438,0.0,0.0,0.0008459091186523438
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,11,dynamic_11,0.0,-0.0216064453125,0.0216064453125,0.0,0.0,-0.0216064453125
copying_dynamic_change,2,ep00199_t0083_item004817,1,A1,1,ally,12,dynamic_12,0.0,-0.024139404296875,0.024139404296875,0.0,0.0,-0.024139404296875
