category,category_rank,example_id,horizon,horizon_label,entity,slot_index,faction,structurally_valid,target_present,predicted_presence,observed,target_x,predicted_x,target_y,predicted_y,position_error_l2,target_hp,predicted_hp,hp_abs_error
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A0,0,ally,True,True,0.9988027811050415,True,-0.17803147435188293,-0.175048828125,-0.14416387677192688,-0.2076416015625,0.0635477602481842,0.8080000281333923,0.748046875,0.059953153133392334
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A1,1,ally,True,True,0.9998352527618408,True,-0.3961274027824402,-0.40283203125,-0.18055900931358337,-0.245361328125,0.0651482343673706,1.0,0.935546875,0.064453125
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A2,2,ally,True,False,0.015424552373588085,False,0.0,0.01068115234375,0.0,0.01409912109375,0.017688194289803505,0.0,-0.0086669921875,0.0086669921875
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A3,3,ally,True,False,0.015424552373588085,False,0.0,0.01068115234375,0.0,0.01409912109375,0.017688194289803505,0.0,-0.0086669921875,0.0086669921875
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A4,4,ally,True,False,0.015424552373588085,False,0.0,0.01068115234375,0.0,0.01409912109375,0.017688194289803505,0.0,-0.0086669921875,0.0086669921875
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A5,5,ally,True,False,0.015424552373588085,False,0.0,0.01068115234375,0.0,0.01409912109375,0.017688194289803505,0.0,-0.0086669921875,0.0086669921875
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A6,6,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A7,7,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,A8,8,ally,False,False,0.6806663870811462,False,0.0,0.0030517578125,0.0,0.065185546875,0.06525694578886032,0.0,0.31298828125,0.31298828125
copying_dynamic_change,2,ep00199_t0083_item004817,1,H1,E0,9,enemy,True,True,1.0,True,-0.191281259059906,-0.268310546875,0.17021876573562622,0.181884765625,0.07790768146514893,1.0,0.97509765625,0.02490234375
